"";"col_100";"col_101";"row_name";"value_100";"value_101"
"290";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";233;2.576719067;3.326845968
"291";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";234;2.576719067;3.325393781
"292";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";235;2.576719067;3.325289308
"293";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";288;2.300629033;2.530691936
"294";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";289;2.300629033;2.527629091
"295";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";290;2.300629033;2.526602117
"296";"CFExpenseTotal_t0_18";"CFExpenseTotal_t0_18";291;2.300629033;2.525688754
"297";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";121;3.743155096;4.529217666
"298";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";122;3.743155096;4.498985285
"299";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";195;2.812287825;1.48910223
"300";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";196;2.812287825;1.48666143
"301";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";197;2.812287825;1.48666143
"302";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";198;2.812287825;1.48666143
"303";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";199;2.812287825;1.48666483
"304";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";200;2.812287825;1.48666143
"305";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";233;2.556625296;3.343501984
"306";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";234;2.556625296;3.34205697
"307";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";235;2.556625296;3.341953013
"308";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";288;2.315096511;2.546606162
"309";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";289;2.315096511;2.543554511
"310";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";290;2.315096511;2.542531291
"311";"CFExpenseTotal_t0_19";"CFExpenseTotal_t0_19";291;2.315096511;2.541621267
"312";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";121;3.705158476;4.483241756
"313";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";122;3.705158476;4.453610515
"314";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";195;2.783740403;1.477837046
"315";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";196;2.783740403;1.475438654
"316";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";197;2.783740403;1.475438654
"317";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";198;2.783740403;1.475438654
"318";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";199;2.783740403;1.475441995
"319";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";200;2.783740403;1.475438654
"320";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";233;2.530673093;3.359267231
"321";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";234;2.530673093;3.357829771
"322";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";235;2.530673093;3.357726358
"323";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";288;2.328976595;2.561874254
"324";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";289;2.328976595;2.558834644
"325";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";290;2.328976595;2.557815462
"326";"CFExpenseTotal_t0_20";"CFExpenseTotal_t0_20";291;2.328976595;2.556909028
"327";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";121;3.657375149;4.425423931
"328";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";122;3.657375149;4.396462447
"329";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";195;2.747840082;1.463894221
"330";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";196;2.747840082;1.461541942
"331";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";197;2.747840082;1.461541942
"332";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";198;2.747840082;1.461541942
"333";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";199;2.747840082;1.461545219
"334";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";200;2.747840082;1.461541942
"335";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";233;2.498036438;3.375406168
"336";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";234;2.498036438;3.373976096
"337";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";235;2.498036438;3.373873215
"338";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";288;2.342391976;2.576631173
"339";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";289;2.342391976;2.573604265
"340";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";290;2.342391976;2.572589341
"341";"CFExpenseTotal_t0_21";"CFExpenseTotal_t0_21";291;2.342391976;2.571686695
"342";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";121;3.598590581;4.354294603
"343";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";122;3.598590581;4.326078848
"344";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";195;2.703674366;1.446880401
"345";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";196;2.703674366;1.444578444
"346";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";197;2.703674366;1.444578444
"347";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";198;2.703674366;1.444578444
"348";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";199;2.703674366;1.44458165
"349";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";200;2.703674366;1.444578444
"350";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";233;2.457885787;3.391474943
"351";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";234;2.457885787;3.390052284
"352";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";235;2.457885787;3.389949936
"353";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";288;2.355313233;2.590844556
"354";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";289;2.355313233;2.587831028
"355";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";290;2.355313233;2.58682059
"356";"CFExpenseTotal_t0_22";"CFExpenseTotal_t0_22";291;2.355313233;2.585921934
"357";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";121;3.528869678;4.269932311
"358";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";122;3.528869678;4.242535342
"359";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";195;2.65129202;1.426356504
"360";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";196;2.65129202;1.424109633
"361";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";197;2.65129202;1.424109633
"362";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";198;2.65129202;1.424109633
"363";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";199;2.65129202;1.424112763
"364";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";200;2.65129202;1.424109633
"365";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";233;2.410265472;3.405535292
"366";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";234;2.410265472;3.404120873
"367";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";235;2.410265472;3.404019117
"368";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";288;2.367696104;2.604465715
"369";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";289;2.367696104;2.601466281
"370";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";290;2.367696104;2.600460569
"371";"CFExpenseTotal_t0_23";"CFExpenseTotal_t0_23";291;2.367696104;2.599566116
"372";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";121;3.447633792;4.171636888
"373";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";122;3.447633792;4.145133866
"374";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";195;2.590258296;1.401853566
"375";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";196;2.590258296;1.399667123
"376";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";197;2.590258296;1.399667123
"377";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";198;2.590258296;1.399667123
"378";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";199;2.590258296;1.399670169
"379";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";200;2.590258296;1.399667123
"380";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";233;2.354780269;3.41719711
"381";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";234;2.354780269;3.415791892
"382";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";235;2.354780269;3.415690799
"383";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";288;2.37946836;2.617415196
"384";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";289;2.37946836;2.614430638
"385";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";290;2.37946836;2.613429914
"386";"CFExpenseTotal_t0_24";"CFExpenseTotal_t0_24";291;2.37946836;2.612539897
"387";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";121;3.355883157;4.06061862
"388";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";122;3.355883157;4.035074661
"389";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";195;2.521324686;1.372892669
"390";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";196;2.521324686;1.370772563
"391";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";197;2.521324686;1.370772563
"392";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";198;2.521324686;1.370772563
"393";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";199;2.521324686;1.370775517
"394";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";200;2.521324686;1.370772563
"395";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";233;2.292113351;3.426065321
"396";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";234;2.292113351;3.424670401
"397";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";235;2.292113351;3.424570048
"398";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";288;2.39151259;2.630663849
"399";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";289;2.39151259;2.627693829
"400";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";290;2.39151259;2.62669798
"401";"CFExpenseTotal_t0_25";"CFExpenseTotal_t0_25";291;2.39151259;2.625812298
"402";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";121;3.254243769;3.93763496
"403";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";122;3.254243769;3.913108309
"404";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";195;2.444961509;1.339003404
"405";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";196;2.444961509;1.336956075
"406";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";197;2.444961509;1.336956075
"407";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";198;2.444961509;1.336956075
"408";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";199;2.444961509;1.336958927
"409";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";200;2.444961509;1.336956075
"410";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";233;2.222692281;3.431849465
"411";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";234;2.222692281;3.430466017
"412";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";235;2.222692281;3.43036649
"413";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";288;2.403522015;2.643874216
"414";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";289;2.403522015;2.640918782
"415";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";290;2.403522015;2.639927823
"416";"CFExpenseTotal_t0_26";"CFExpenseTotal_t0_26";291;2.403522015;2.639046491
"417";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";121;3.141938466;3.801745544
"418";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";122;3.141938466;3.778298269
"419";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";195;2.360584873;1.299103968
"420";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";196;2.360584873;1.297137281
"421";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";197;2.360584873;1.297137281
"422";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";198;2.360584873;1.297137281
"423";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";199;2.360584873;1.29714002
"424";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";200;2.360584873;1.297137281
"425";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";233;2.145986248;3.434315021
"426";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";234;2.145986248;3.432944281
"427";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";235;2.145986248;3.432845668
"428";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";288;2.414150888;2.655565977
"429";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";289;2.414150888;2.652626811
"430";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";290;2.414150888;2.651641306
"431";"CFExpenseTotal_t0_27";"CFExpenseTotal_t0_27";291;2.414150888;2.650764826
"432";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";121;3.017254618;3.650878088
"433";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";122;3.017254618;3.628582809
"434";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";195;2.266908053;1.252051314
"435";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";196;2.266908053;1.250174598
"436";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";197;2.266908053;1.250174598
"437";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";198;2.266908053;1.250174598
"438";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";199;2.266908053;1.250177213
"439";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";200;2.266908053;1.250174598
"440";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";233;2.060825503;3.432953725
"441";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";234;2.060825503;3.431597089
"442";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";235;2.060825503;3.431499491
"443";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";288;2.423125962;2.665438558
"444";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";289;2.423125962;2.662517621
"445";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";290;2.423125962;2.66153823
"446";"CFExpenseTotal_t0_28";"CFExpenseTotal_t0_28";291;2.423125962;2.660667185
"447";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";121;2.877655528;3.481963188
"448";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";122;2.877655528;3.460908649
"449";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";195;2.16202519;1.197310323
"450";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";196;2.16202519;1.195533402
"451";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";197;2.16202519;1.195533402
"452";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";198;2.16202519;1.195533402
"453";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";199;2.16202519;1.195535877
"454";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";200;2.16202519;1.195533402
"455";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";233;1.965477445;3.427096662
"456";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";234;1.965477445;3.425755744
"457";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";235;1.965477445;3.425659277
"458";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";288;2.430166203;2.673182824
"459";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";289;2.430166203;2.670282353
"460";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";290;2.430166203;2.669309824
"461";"CFExpenseTotal_t0_29";"CFExpenseTotal_t0_29";291;2.430166203;2.668444883
"462";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";121;2.721221663;3.292678212
"463";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";122;2.721221663;3.272964129
"464";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";195;2.044494112;1.134684202
"465";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";196;2.044494112;1.133016872
"466";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";197;2.044494112;1.133016872
"467";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";198;2.044494112;1.133016872
"468";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";199;2.044494112;1.133019194
"469";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";200;2.044494112;1.133016872
"470";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";233;1.858631011;3.416175674
"471";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";234;1.858631011;3.414852258
"472";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";235;1.858631011;3.41475705
"473";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";288;2.435065434;2.678571977
"474";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";289;2.435065434;2.675694385
"475";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";290;2.435065434;2.674729526
"476";"CFExpenseTotal_t0_30";"CFExpenseTotal_t0_30";291;2.435065434;2.673871407
"477";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";121;2.547769162;3.082800686
"478";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";122;2.547769162;3.06452481
"479";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";195;1.91417668;1.064529667
"480";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";196;1.91417668;1.062980889
"481";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";197;1.91417668;1.062980889
"482";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";198;1.91417668;1.062980889
"483";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";199;1.91417668;1.062983047
"484";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";200;1.91417668;1.062980889
"485";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";233;1.740160619;3.399547172
"486";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";234;1.740160619;3.398243231
"487";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";235;1.740160619;3.398149424
"488";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";288;2.437644808;2.681409289
"489";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";289;2.437644808;2.67855712
"490";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";290;2.437644808;2.677600786
"491";"CFExpenseTotal_t0_31";"CFExpenseTotal_t0_31";291;2.437644808;2.676750248
"492";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";121;2.35860101;2.853907222
"493";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";122;2.35860101;2.837154793
"494";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";195;1.772051848;0.987497424
"495";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";196;1.772051848;0.986074924
"496";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";197;1.772051848;0.986074924
"497";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";198;1.772051848;0.986074924
"498";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";199;1.772051848;0.986076906
"499";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";200;1.772051848;0.986074924
"500";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";233;1.610956226;3.376408145
"501";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";234;1.610956226;3.375125897
"502";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";235;1.610956226;3.37503365
"503";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";288;2.437535935;2.681289528
"504";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";289;2.437535935;2.678465676
"505";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";290;2.437535935;2.677518837
"506";"CFExpenseTotal_t0_32";"CFExpenseTotal_t0_32";291;2.437535935;2.676676743
"507";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";121;2.155962022;2.608714047
"508";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";122;2.155962022;2.593551599
"509";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";195;1.619806178;0.904284305
"510";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";196;1.619806178;0.902994553
"511";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";197;1.619806178;0.902994553
"512";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";198;1.619806178;0.902994553
"513";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";199;1.619806178;0.90299635
"514";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";200;1.619806178;0.902994553
"515";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";233;1.47255107;3.345820814
"516";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";234;1.47255107;3.344562757
"517";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";235;1.47255107;3.344472251
"518";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";288;2.434276673;2.677704341
"519";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";289;2.434276673;2.674912138
"520";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";290;2.434276673;2.673975911
"521";"CFExpenseTotal_t0_33";"CFExpenseTotal_t0_33";291;2.434276673;2.673143256
"522";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";121;1.942888365;2.350894922
"523";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";122;1.942888365;2.337365453
"524";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";195;1.459720785;0.81570927
"525";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";196;1.459720785;0.814557353
"526";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";197;1.459720785;0.814557353
"527";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";198;1.459720785;0.814557353
"528";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";199;1.459720785;0.814558958
"529";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";200;1.459720785;0.814557353
"530";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";233;1.327018896;3.306839202
"531";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";234;1.327018896;3.305608109
"532";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";235;1.327018896;3.305519542
"533";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";288;2.427474605;2.670222066
"534";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";289;2.427474605;2.667465187
"535";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";290;2.427474605;2.666540804
"536";"CFExpenseTotal_t0_34";"CFExpenseTotal_t0_34";291;2.427474605;2.665718683
"537";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";121;1.723024338;2.084859448
"538";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";122;1.723024338;2.072979113
"539";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";195;1.294533687;0.722900868
"540";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";196;1.294533687;0.721890105
"541";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";197;1.294533687;0.721890105
"542";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";198;1.294533687;0.721890105
"543";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";199;1.294533687;0.721891513
"544";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";200;1.294533687;0.721890105
"545";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";233;1.176848806;3.258561235
"546";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";234;1.176848806;3.257360121
"547";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";235;1.176848806;3.257273711
"548";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";288;2.416685976;2.658354574
"549";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";289;2.416685976;2.655637077
"550";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";290;2.416685976;2.654725899
"551";"CFExpenseTotal_t0_35";"CFExpenseTotal_t0_35";291;2.416685976;2.653915522
"552";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";121;1.500564437;1.815682969
"553";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";122;1.500564437;1.805438343
"554";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";195;1.127396271;0.627552426
"555";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";196;1.127396271;0.626683655
"556";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";197;1.127396271;0.626683655
"557";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";198;1.127396271;0.626683655
"558";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";199;1.127396271;0.626684865
"559";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";200;1.127396271;0.626683655
"560";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";233;1.024905701;3.201665508
"561";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";234;1.024905701;3.200497047
"562";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";235;1.024905701;3.200412986
"563";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";288;2.40137746;2.641515206
"564";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";289;2.40137746;2.638841615
"565";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";290;2.40137746;2.637945158
"566";"CFExpenseTotal_t0_36";"CFExpenseTotal_t0_36";291;2.40137746;2.637147874
"567";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";121;1.280415534;1.549302797
"568";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";122;1.280415534;1.540647214
"569";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";195;0.961995142;0.532320951
"570";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";196;0.961995142;0.531591303
"571";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";197;0.961995142;0.531591303
"572";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";198;0.961995142;0.531591303
"573";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";199;0.961995142;0.531592319
"574";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";200;0.961995142;0.531591303
